pair,thr,sd,tp,n_events,fill_rate,long_tp_pct,short_tp_pct,dual_tp_pct,total_pnl,ppd,ev_per_day
EUR_JPY,2.5,7,8,15178,89.58360785347213,44.65336255622971,46.816122108270115,2.9714059823428647,-75901.016,-213.13594,42.62100247071831
EUR_JPY,2.5,7,10,15178,89.58360785347213,36.57861345022072,38.91008824230397,1.950191066016603,-79694.016,-223.78699,42.62100247071831
EUR_JPY,2.5,7,15,15178,89.58360785347213,22.69004498788526,24.218936322439276,0.7972064830675979,-85757.805,-240.81458,42.62100247071831
EUR_JPY,2.5,7,20,15178,89.58360785347213,14.511477679084726,15.490102551870319,0.3755435498748188,-89545.1,-251.4496,42.62100247071831
EUR_JPY,2.5,10,5,15178,74.36421135854526,59.866996597578115,61.43974960875408,2.9714059823428647,-52536.29,-147.52599,42.62100247071831
EUR_JPY,2.5,10,8,15178,74.36421135854526,44.602536343946085,46.41627543035267,1.6207668994597444,-57690.586,-161.99965,42.62100247071831
EUR_JPY,2.5,10,10,15178,74.36421135854526,36.68419424682389,38.482003129884426,1.1925154829358282,-59900.656,-168.20569,42.62100247071831
EUR_JPY,2.5,10,15,15178,74.36421135854526,23.136405815028898,24.19405320813393,0.48754776650415077,-64742.47,-181.80188,42.62100247071831
EUR_JPY,2.5,10,20,15178,74.36421135854526,14.55304670584371,15.89984350547482,0.27671629990776125,-67702.984,-190.11523,42.62100247071831
EUR_JPY,3.0,2,5,12220,99.9099836333879,66.29699248119677,66.35639573936605,23.887070376432078,-78963.15,-221.73465,34.314708801698366
EUR_JPY,3.0,2,8,12220,99.9099836333879,49.78383458646148,50.82045868918043,10.990180032733225,-88725.61,-249.1484,34.314708801698366
EUR_JPY,3.0,2,10,12220,99.9099836333879,40.66729323307888,41.982535265325595,6.62847790507365,-95434.7,-267.98807,34.314708801698366
EUR_JPY,3.0,2,15,12220,99.9099836333879,24.82142857142624,26.763266481141272,2.2013093289689034,-105392.94,-295.95154,34.314708801698366
EUR_JPY,3.0,2,20,12220,99.9099836333879,15.986842105261656,17.02331829958574,0.900163666121113,-109980.72,-308.8344,34.314708801698366
EUR_JPY,3.0,3,5,12220,99.67266775777414,65.6170644997394,65.67831876819957,18.666121112929623,-72975.16,-204.9199,34.314708801698366
EUR_JPY,3.0,3,8,12220,99.67266775777414,48.86744540375329,50.30170620057737,8.494271685761047,-82593.586,-231.9292,34.314708801698366
EUR_JPY,3.0,3,10,12220,99.67266775777414,40.04062976129608,42.062005826046395,5.310965630114566,-87936.72,-246.93314,34.314708801698366
EUR_JPY,3.0,3,15,12220,99.67266775777414,24.71305231081516,26.560549313355537,1.8739770867430443,-97218.66,-272.99753,34.314708801698366
EUR_JPY,3.0,3,20,12220,99.67266775777414,15.591670898931884,16.66666666666493,0.7774140752864157,-102193.95,-286.96857,34.314708801698366
EUR_JPY,3.0,5,5,12220,97.17675941080196,63.12716005242961,64.38905775075204,10.990180032733225,-64685.71,-181.6425,34.314708801698366
EUR_JPY,3.0,5,8,12220,97.17675941080196,46.978905970677275,49.15501519756241,5.310965630114566,-72949.3,-204.84729,34.314708801698366
EUR_JPY,3.0,5,10,12220,97.17675941080196,38.29102609938764,40.83890577507102,3.314238952536825,-77775.81,-218.40053,34.314708801698366
EUR_JPY,3.0,5,15,12220,97.17675941080196,23.930401620781318,25.933130699084995,1.32569558101473,-84114.52,-236.20012,34.314708801698366
EUR_JPY,3.0,5,20,12220,97.17675941080196,15.194851626741126,16.51063829787033,0.5482815057283142,-89021.64,-249.97968,34.314708801698366
EUR_JPY,3.0,7,5,12220,90.42553191489363,61.34108307342482,63.268257411415284,6.62847790507365,-56774.227,-159.42644,34.314708801698366
EUR_JPY,3.0,7,8,12220,90.42553191489363,45.54862489367088,48.57556037598719,3.314238952536825,-63155.227,-177.34477,34.314708801698366
EUR_JPY,3.0,7,10,12220,90.42553191489363,37.43975049616707,40.332610267528516,2.2013093289689034,-66732.46,-187.38994,34.314708801698366
EUR_JPY,3.0,7,15,12220,90.42553191489363,24.113977884884587,25.654374548080167,0.900163666121113,-71320.24,-200.27278,34.314708801698366
EUR_JPY,3.0,7,20,12220,90.42553191489363,15.267933087607702,16.558206796816116,0.41734860883797054,-75276.86,-211.38327,34.314708801698366
EUR_JPY,3.0,10,5,12220,75.69558101472995,60.65697564658096,63.42522658609073,3.314238952536825,-43309.074,-121.61524,34.314708801698366
EUR_JPY,3.0,10,8,12220,75.69558101472995,45.931659429857284,48.20619335346522,1.8739770867430443,-47764.508,-134.12645,34.314708801698366
EUR_JPY,3.0,10,10,12220,75.69558101472995,37.90824995279631,40.27567975830055,1.32569558101473,-49647.797,-139.41487,34.314708801698366
EUR_JPY,3.0,10,15,12220,75.69558101472995,24.07022843118292,25.641993957699082,0.5482815057283142,-54554.906,-153.19441,34.314708801698366
EUR_JPY,3.0,10,20,12220,75.69558101472995,15.386067585422808,16.842900302111623,0.27823240589198034,-57127.508,-160.41847,34.314708801698366
AUD_JPY,2.0,2,5,19060,99.85834207764952,57.53605844932559,57.967385721619294,13.966421825813221,-107183.625,-277.9314,49.423333814526245
AUD_JPY,2.0,2,8,19060,99.85834207764952,39.9571707501392,41.454802259884346,5.766002098635887,-118363.625,-306.92157,49.423333814526245
AUD_JPY,2.0,2,10,19060,99.85834207764952,30.98822195628702,33.03800719054744,3.3158447009443863,-124089.5,-321.76898,49.423333814526245
AUD_JPY,2.0,2,15,19060,99.85834207764952,16.168041821501784,18.637647663070194,0.8919202518363064,-136911.56,-355.0171,49.423333814526245
AUD_JPY,2.0,2,20,19060,99.85834207764952,8.792593059141602,10.541859270672154,0.3200419727177335,-143307.34,-371.60162,49.423333814526245
AUD_JPY,2.0,3,5,19060,99.14480587618048,56.96167247386362,57.86664769088039,10.409233997901364,-94895.055,-246.06664,49.423333814526245
AUD_JPY,2.0,3,8,19060,99.14480587618048,39.13588850173943,41.265210275383104,4.4071353620146905,-105739.34,-274.1863,49.423333814526245
AUD_JPY,2.0,3,10,19060,99.14480587618048,29.895470383273175,32.55532626485216,2.497376705141658,-112397.81,-291.45197,49.423333814526245
AUD_JPY,2.0,3,15,19060,99.14480587618048,15.916376306619098,18.643705970254135,0.7030430220356768,-123362.79,-319.88458,49.423333814526245
AUD_JPY,2.0,3,20,19060,99.14480587618048,8.745644599302526,10.50309542446378,0.2780692549842602,-129109.086,-334.78497,49.423333814526245
AUD_JPY,2.0,5,5,19060,93.35781741867785,54.398902418105436,57.05071567414234,5.766002098635887,-78556.445,-203.69997,49.423333814526245
AUD_JPY,2.0,5,8,19060,93.35781741867785,36.78614302863687,40.42233610178119,2.497376705141658,-87557.99,-227.04134,49.423333814526245
AUD_JPY,2.0,5,10,19060,93.35781741867785,28.69147659063379,32.11698179890156,1.4637985309548793,-92867.78,-240.80983,49.423333814526245
AUD_JPY,2.0,5,15,19060,93.35781741867785,15.297547590463445,18.201095599927708,0.46169989506820563,-101353.15,-262.8127,49.423333814526245
AUD_JPY,2.0,5,20,19060,93.35781741867785,8.57485851483377,10.902986393354752,0.20461699895068208,-105193.94,-272.77203,49.423333814526245
AUD_JPY,2.0,7,5,19060,81.33263378803778,53.858784893261756,56.99413002546716,3.3158447009443863,-61322.25,-159.01102,49.423333814526245
AUD_JPY,2.0,7,8,19060,81.33263378803778,36.62835249041744,40.25916491305346,1.4637985309548793,-69907.71,-181.27347,49.423333814526245
AUD_JPY,2.0,7,10,19060,81.33263378803778,28.100711548984336,32.15195481226801,0.8919202518363064,-74144.305,-192.25911,49.423333814526245
AUD_JPY,2.0,7,15,19060,81.33263378803778,15.28188286808809,18.185845608592512,0.3200419727177335,-80540.08,-208.84361,49.423333814526245
AUD_JPY,2.0,7,20,19060,81.33263378803778,8.50574712643585,11.319082954921772,0.1626442812172088,-83303.67,-216.00972,49.423333814526245
AUD_JPY,2.0,10,5,19060,61.39559286463798,52.74274905421614,56.29549326311657,1.4637985309548793,-45458.3,-117.875175,49.423333814526245
AUD_JPY,2.0,10,8,19060,61.39559286463798,36.00252206809016,40.57611894067824,0.7030430220356768,-51113.492,-132.5393,49.423333814526245
AUD_JPY,2.0,10,10,19060,61.39559286463798,28.121059268595815,31.90336069381572,0.46169989506820563,-53943.676,-139.87808,49.423333814526245
AUD_JPY,2.0,10,15,19060,61.39559286463798,15.762925598988687,19.111042279693493,0.20461699895068208,-57784.47,-149.83742,49.423333814526245
AUD_JPY,2.0,10,20,19060,61.39559286463798,9.126733921814449,12.002477930925815,0.11542497376705141,-59625.754,-154.61194,49.423333814526245
AUD_JPY,2.5,2,5,16015,99.80018732438339,58.089276399131215,59.1207449244345,14.480174836091164,-92312.24,-239.3693,41.52752838613
AUD_JPY,2.5,2,8,16015,99.80018732438339,40.658767419327766,42.672874370321885,6.131751482984702,-101433.34,-263.02066,41.52752838613
AUD_JPY,2.5,2,10,16015,99.80018732438339,31.947238989490128,34.483284994654674,3.621604745551046,-106255.04,-275.52353,41.52752838613
AUD_JPY,2.5,2,15,16015,99.80018732438339,16.983381772112903,19.69165012974968,1.0615048392132376,-115876.734,-300.47296,41.52752838613
AUD_JPY,2.5,2,20,16015,99.80018732438339,9.501453163424287,11.189131430315127,0.4058694973462379,-121437.05,-314.89108,41.52752838613
AUD_JPY,2.5,3,5,16015,99.2132375897596,57.87524687293796,59.10430170889308,11.120824227286919,-81303.516,-210.82323,41.52752838613
AUD_JPY,2.5,3,8,16015,99.2132375897596,40.14976958525015,42.70561495074983,4.826724945363722,-89967.914,-233.29036,41.52752838613
AUD_JPY,2.5,3,10,16015,99.2132375897596,31.023699802499095,33.82439599292585,2.7224477052763034,-96639.625,-250.59038,41.52752838613
AUD_JPY,2.5,3,15,16015,99.2132375897596,16.82027649769447,19.454499536996426,0.836715579144552,-104873.516,-271.94116,41.52752838613
AUD_JPY,2.5,3,20,16015,99.2132375897596,9.216589861750393,11.213065072816633,0.35591632844208554,-110050.03,-285.36407,41.52752838613
AUD_JPY,2.5,5,5,16015,93.89946924758038,55.396486952984525,57.74633340218366,6.131751482984702,-67314.84,-174.55005,41.52752838613
AUD_JPY,2.5,5,8,16015,93.89946924758038,38.2779977662668,41.499690146659624,2.7224477052763034,-74874.94,-194.15367,41.52752838613
AUD_JPY,2.5,5,10,16015,93.89946924758038,29.759366433137398,33.25759140673071,1.6546987199500467,-78607.05,-203.83118,41.52752838613
AUD_JPY,2.5,5,15,16015,93.89946924758038,16.042237790637014,18.952695724022004,0.561973150171714,-85891.125,-222.71909,41.52752838613
AUD_JPY,2.5,5,20,16015,93.89946924758038,9.036450401055026,11.41293121255821,0.2560099906337808,-89483.24,-232.03358,41.52752838613
AUD_JPY,2.5,7,5,16015,82.56009990633781,54.99679281590058,58.326878388838324,3.621604745551046,-52689.92,-136.62706,41.52752838613
AUD_JPY,2.5,7,8,16015,82.56009990633781,37.601026298904735,41.569842499349136,1.6546987199500467,-59160.43,-153.40533,41.52752838613
AUD_JPY,2.5,7,10,16015,82.56009990633781,29.236690186012925,33.30751355537912,1.0615048392132376,-62311.617,-161.57649,41.52752838613
AUD_JPY,2.5,7,15,16015,82.56009990633781,16.3566388710691,18.925897237281315,0.4058694973462379,-67871.92,-175.99458,41.52752838613
AUD_JPY,2.5,7,20,16015,82.56009990633781,9.36497754971015,11.618900077457834,0.19981267561660943,-70890.33,-183.82143,41.52752838613
AUD_JPY,2.5,10,5,16015,62.84733062753668,53.720674486793676,57.59255947056741,1.6546987199500467,-38644.742,-100.207344,41.52752838613
AUD_JPY,2.5,10,8,16015,62.84733062753668,37.463343108497526,41.33428724735443,0.836715579144552,-43146.535,-111.88068,41.52752838613
AUD_JPY,2.5,10,10,16015,62.84733062753668,28.958944281519617,32.82060454300969,0.561973150171714,-45928.83,-119.09527,41.52752838613
AUD_JPY,2.5,10,15,16015,62.84733062753668,16.31231671553953,19.763906277943164,0.2560099906337808,-49520.945,-128.40977,41.52752838613
AUD_JPY,2.5,10,20,16015,62.84733062753668,9.824046920819313,12.23394741548699,0.13737121448641898,-51336.938,-133.11871,41.52752838613
AUD_JPY,3.0,2,5,12482,99.75164236500561,59.98855726136549,60.38600253435419,15.734657907386637,-73865.266,-191.53555,32.36631965755071
AUD_JPY,3.0,2,8,12482,99.75164236500561,42.013921998661004,43.68846866165867,6.393206216952412,-82658.3,-214.33624,32.36631965755071
AUD_JPY,3.0,2,10,12482,99.75164236500561,33.12672833031056,35.734477044542764,3.7734337445922126,-86338.7,-223.87967,32.36631965755071
AUD_JPY,3.0,2,15,12482,99.75164236500561,18.089062648992265,20.616044448774673,1.1456497356192918,-93671.2,-242.89314,32.36631965755071
AUD_JPY,3.0,2,20,12482,99.75164236500561,10.3270716124716,12.311141436786011,0.40057683063611604,-98047.91,-254.2421,32.36631965755071
AUD_JPY,3.0,3,5,12482,99.13475404582599,58.637494815423196,60.09419824448082,11.865085723441757,-67973.34,-176.25757,32.36631965755071
AUD_JPY,3.0,3,8,12482,99.13475404582599,40.927001244292725,43.48105330763825,4.90306040698606,-76135.67,-197.4228,32.36631965755071
AUD_JPY,3.0,3,10,12482,99.13475404582599,31.64661965988888,35.420680796399544,2.828072424290979,-79965.3,-207.35318,32.36631965755071
AUD_JPY,3.0,3,15,12482,99.13475404582599,17.67938614682521,20.573752943692934,0.9613843935266785,-86377.984,-223.98154,32.36631965755071
AUD_JPY,3.0,3,20,12482,99.13475404582599,9.850684363333693,12.224363091413805,0.33648453773433745,-90721.2,-235.24367,32.36631965755071
AUD_JPY,3.0,5,5,12482,94.45601666399615,55.849917606787194,58.09462086843057,6.393206216952412,-58068.273,-150.57333,32.36631965755071
AUD_JPY,3.0,5,8,12482,94.45601666399615,38.68677905944496,42.89047310433663,2.828072424290979,-63567.785,-164.83379,32.36631965755071
AUD_JPY,3.0,5,10,12482,94.45601666399615,31.18265939915944,34.633830200902835,1.8907226406024675,-65397.88,-169.57928,32.36631965755071
AUD_JPY,3.0,5,15,12482,94.45601666399615,17.08708328051501,20.09073233959558,0.600865245954174,-72142.67,-187.0688,32.36631965755071
AUD_JPY,3.0,5,20,12482,94.45601666399615,9.785777665102067,12.119248217756043,0.26438070821983656,-74963.3,-194.3828,32.36631965755071
AUD_JPY,3.0,7,5,12482,84.29738823906425,55.221745350491936,59.17675544793233,3.7734337445922126,-44847.883,-116.292336,32.36631965755071
AUD_JPY,3.0,7,8,12482,84.29738823906425,39.10348116356078,43.131557707821926,1.8907226406024675,-48497.086,-125.75486,32.36631965755071
AUD_JPY,3.0,7,10,12482,84.29738823906425,30.15418852328244,34.14043583534558,1.1456497356192918,-52180.383,-135.3058,32.36631965755071
AUD_JPY,3.0,7,15,12482,84.29738823906425,17.215069146396882,20.38740920096523,0.40057683063611604,-56557.09,-146.65477,32.36631965755071
AUD_JPY,3.0,7,20,12482,84.29738823906425,9.950723255442703,12.719935431797785,0.22432302515622496,-58448.41,-151.55904,32.36631965755071
AUD_JPY,3.0,10,5,12482,64.81333119692357,55.8329550612674,59.61624274875956,1.8907226406024675,-30234.734,-78.399864,32.36631965755071
AUD_JPY,3.0,10,8,12482,64.81333119692357,38.69723104856134,42.88264167781283,0.9613843935266785,-34817.332,-90.28272,32.36631965755071
AUD_JPY,3.0,10,10,12482,64.81333119692357,30.59464366771888,34.58277554662325,0.600865245954174,-36979.527,-95.88938,32.36631965755071
AUD_JPY,3.0,10,15,12482,64.81333119692357,17.521561507031883,20.861222668446928,0.26438070821983656,-39800.156,-103.20338,32.36631965755071
AUD_JPY,3.0,10,20,12482,64.81333119692357,10.599182932362549,13.253012048189813,0.1602307322544464,-41098.066,-106.56892,32.36631965755071
