pair,direction,signal_idx,entry_idx,exit_idx,entry_ts,exit_ts,entry_fill,exit_fill,atr_e,gross_pips,spread_rt_pips,carry_pips,net_pips,exit_reason,arm
NZD_USD,-1,4720,4721,4728,2018-02-18 00:00:00+00:00,2018-02-27 00:00:00+00:00,0.73753,0.72254929041834,0.00755035479082999,149.80709581659977,3.6000000000002697,-0.6125832328767123,149.19451258372305,tp,axis1_alone
AUD_USD,1,4869,4870,4876,2018-03-05 00:00:00+00:00,2018-03-13 00:00:00+00:00,0.7765650000000001,0.7896408191608792,0.006670409580439649,130.75819160879186,5.4000000000004045,0.12201994520547946,130.88021155399733,tp,axis1_alone
NZD_USD,1,4741,4742,4751,2018-03-19 00:00:00+00:00,2018-04-01 00:00:00+00:00,0.7243149999999999,0.7213450000000001,0.0062054593836446525,-29.69999999999806,2.6999999999993696,0.7751053150684927,-28.924894684929566,timecap,axis1_alone
USD_JPY,-1,4948,4949,4958,2018-04-22 00:00:00+00:00,2018-05-03 00:00:00+00:00,107.762,109.13999999999999,0.6596074405653922,-137.7999999999986,6.60000000000025,-9.38356358630137,-147.18356358629995,timecap,axis1_alone
GBP_USD,1,4937,4938,4946,2018-04-23 00:00:00+00:00,2018-05-03 00:00:00+00:00,1.394385,1.351164504686078,0.010692623828480458,-432.2049531392191,8.850000000000247,-5.464393591232878,-437.669346730452,sl,axis1_alone
NZD_USD,1,4781,4782,4791,2018-05-14 00:00:00+00:00,2018-05-27 00:00:00+00:00,0.69139,0.69406,0.005624639604574123,26.70000000000061,3.4000000000000696,0.6782171506849305,27.37821715068554,timecap,axis1_alone
USD_CHF,1,4970,4971,4980,2018-05-31 00:00:00+00:00,2018-06-13 00:00:00+00:00,0.9865949999999999,0.996885,0.006307169293974422,102.90000000000131,6.299999999999639,6.0452199503835615,108.94521995038488,timecap,axis1_alone
NZD_USD,1,4808,4809,4818,2018-06-20 00:00:00+00:00,2018-07-03 00:00:00+00:00,0.6870700000000001,0.675955,0.00542796036458429,-111.15000000000097,5.949999999999567,0.1343932602739723,-111.015606739727,timecap,axis1_alone
GBP_USD,1,5011,5012,5021,2018-08-05 00:00:00+00:00,2018-08-16 00:00:00+00:00,1.301215,1.27456,0.009168418117157387,-266.5500000000009,6.650000000000267,-5.369678610410959,-271.9196786104119,timecap,axis1_alone
USD_CHF,-1,5057,5058,5067,2018-10-01 00:00:00+00:00,2018-10-14 00:00:00+00:00,0.984035,0.9871050000000001,0.006450145673188052,-30.700000000001282,4.2999999999998595,-9.303681695671235,-40.00368169567252,timecap,axis1_alone
EUR_USD,1,5101,5102,5107,2018-10-30 00:00:00+00:00,2018-11-06 00:00:00+00:00,1.1346299999999998,1.1497504282333142,0.007617714116657098,151.20428233314385,4.049999999998777,-5.704035150684932,145.5002471824589,tp,axis1_alone
AUD_USD,-1,5045,5046,5055,2018-11-06 00:00:00+00:00,2018-11-19 00:00:00+00:00,0.7242649999999999,0.72139,0.006025747496743442,28.74999999999961,2.649999999999597,1.7311579726027402,30.48115797260235,timecap,axis1_alone
USD_CAD,-1,5066,5067,5076,2018-12-05 00:00:00+00:00,2018-12-18 00:00:00+00:00,1.3355549999999998,1.3482049999999999,0.008813337930155589,-126.5000000000005,4.499999999999504,-2.2516412069213945,-128.7516412069219,timecap,axis1_alone
USD_CHF,1,5118,5119,5128,2018-12-26 00:00:00+00:00,2019-01-09 00:00:00+00:00,0.996065,0.984265,0.0067652199876386205,-118.00000000000033,4.599999999999604,9.879482398275801,-108.12051760172453,timecap,axis1_alone
EUR_USD,1,5224,5225,5234,2019-04-23 00:00:00+00:00,2019-05-06 00:00:00+00:00,1.1231799999999998,1.1191,0.0048755255810346634,-40.79999999999861,5.799999999999139,-11.571132328767122,-52.37113232876573,timecap,axis1_alone
AUD_USD,1,5170,5171,5180,2019-05-02 00:00:00+00:00,2019-05-15 00:00:00+00:00,0.7002,0.6888350000000001,0.004667937032943603,-113.64999999999958,7.049999999999557,-1.8684304109589034,-115.51843041095849,timecap,axis1_alone
NZD_USD,1,5042,5043,5052,2019-05-16 00:00:00+00:00,2019-05-29 00:00:00+00:00,0.6546150000000001,0.6508799999999999,0.0043302195209103354,-37.35000000000154,11.45000000000007,-1.356434301369863,-38.70643430137141,timecap,axis1_alone
AUD_USD,-1,5211,5212,5218,2019-06-30 00:00:00+00:00,2019-07-08 00:00:00+00:00,0.702995,0.6951104066188026,0.004019796690598687,78.84593381197402,3.4000000000000696,1.851271356164383,80.69720516813841,tp,axis1_alone
GBP_USD,1,5249,5250,5259,2019-07-07 00:00:00+00:00,2019-07-18 00:00:00+00:00,1.25331,1.2496,0.007307126680084331,-37.0999999999988,10.499999999999954,-7.475141238356166,-44.575141238354966,timecap,axis1_alone
USD_JPY,1,5288,5289,5289,2019-08-12 00:00:00+00:00,2019-08-12 00:00:00+00:00,105.30250000000001,106.65701155277964,0.6825057763898091,135.4511552779627,2.1000000000000796,0.0,135.4511552779627,tp,axis1_alone
NZD_USD,1,5121,5122,5124,2019-09-02 00:00:00+00:00,2019-09-04 00:00:00+00:00,0.6309800000000001,0.6389380203360672,0.004039010168033537,79.58020336067072,2.80000000000058,-0.7657290410958904,78.81447431957483,tp,axis1_alone
AUD_USD,1,5258,5259,5261,2019-09-03 00:00:00+00:00,2019-09-05 00:00:00+00:00,0.676175,0.6849438176466704,0.004686908823335242,87.68817646670479,7.600000000000384,-0.8617658630136984,86.82641060369109,tp,axis1_alone
USD_CAD,1,5268,5269,5272,2019-09-09 00:00:00+00:00,2019-09-12 00:00:00+00:00,1.316945,1.3279677227208149,0.005761361360407521,110.22722720814836,7.250000000000867,0.4480656624657533,110.67529287061411,tp,axis1_alone
USD_JPY,-1,5341,5342,5351,2019-10-14 00:00:00+00:00,2019-10-24 00:00:00+00:00,108.40050000000001,108.6865,0.5694559049357639,-28.599999999998715,2.7999999999998693,-10.042339646575343,-38.64233964657406,timecap,axis1_alone
AUD_USD,-1,5292,5293,5302,2019-10-21 00:00:00+00:00,2019-11-03 00:00:00+00:00,0.686585,0.68859,0.004759168549983682,-20.050000000000345,4.250000000000087,2.775953753424658,-17.274046246575686,timecap,axis1_alone
AUD_USD,-1,5338,5339,5348,2019-12-25 00:00:00+00:00,2020-01-08 00:00:00+00:00,0.6914899999999999,0.685955,0.0038369160102683856,55.34999999999956,8.449999999999292,2.13534904109589,57.48534904109545,timecap,axis1_alone
USD_JPY,-1,5408,5409,5415,2020-01-16 00:00:00+00:00,2020-01-26 00:00:00+00:00,110.096,109.13647844334368,0.4845107783281639,95.95215566563269,5.950000000000699,-6.316082065753425,89.63607359987927,tp,axis1_alone
NZD_USD,-1,5303,5304,5313,2020-05-11 00:00:00+00:00,2020-05-24 00:00:00+00:00,0.6071599999999999,0.6104399999999999,0.008726413154267637,-32.79999999999949,8.899999999999464,-0.4594374246575341,-33.25943742465703,timecap,axis1_alone
EUR_USD,-1,5504,5505,5514,2020-05-20 00:00:00+00:00,2020-06-02 00:00:00+00:00,1.09782,1.1234450000000002,0.008755880383258974,-256.2500000000023,2.9500000000004523,2.2421028767123286,-254.00789712328995,timecap,axis1_alone
USD_CHF,1,5519,5520,5529,2020-07-06 00:00:00+00:00,2020-07-19 00:00:00+00:00,0.9422999999999999,0.938755,0.005939483327101042,-35.44999999999909,3.049999999999997,2.4210915325122118,-33.02890846748688,timecap,axis1_alone
AUD_USD,-1,5497,5498,5507,2020-08-05 00:00:00+00:00,2020-08-18 00:00:00+00:00,0.7190700000000001,0.71846,0.007088646871560954,6.1000000000011045,3.5999999999997145,-0.3717795205479453,5.728220479453159,timecap,axis1_alone
GBP_USD,-1,5532,5533,5542,2020-08-05 00:00:00+00:00,2020-08-18 00:00:00+00:00,1.31203,1.31008,0.010899387836213314,19.500000000001183,5.999999999999339,0.20903376000000007,19.709033760001184,timecap,axis1_alone
USD_CHF,1,5598,5599,5602,2020-10-25 00:00:00+00:00,2020-10-28 00:00:00+00:00,0.9051199999999999,0.9154814481373021,0.005228224068651119,103.6144813730222,2.0500000000001073,0.3479056139476961,103.9623869869699,tp,axis1_alone
EUR_USD,1,5622,5623,5625,2020-11-02 00:00:00+00:00,2020-11-04 00:00:00+00:00,1.164015,1.1775533990971323,0.00691669954856615,135.38399097132282,4.3999999999999595,-0.3700253698630137,135.0139656014598,tp,axis1_alone
AUD_USD,-1,5570,5571,5580,2020-11-16 00:00:00+00:00,2020-11-29 00:00:00+00:00,0.731875,0.7345050000000001,0.007303965170190989,-26.30000000000021,2.4000000000001798,-2.4995023150684923,-28.799502315068704,timecap,axis1_alone
GBP_USD,-1,5607,5608,5617,2020-11-18 00:00:00+00:00,2020-12-01 00:00:00+00:00,1.32683,1.33716,0.011599164450216547,-103.2999999999995,5.999999999999339,-4.300096840547943,-107.60009684054744,timecap,axis1_alone
NZD_USD,-1,5442,5443,5452,2020-11-22 00:00:00+00:00,2020-12-03 00:00:00+00:00,0.692475,0.70439,0.006309556614506723,-119.15000000000008,7.050000000000112,-1.872129369863013,-121.0221293698631,timecap,axis1_alone
EUR_USD,-1,5637,5638,5645,2020-11-23 00:00:00+00:00,2020-12-02 00:00:00+00:00,1.184075,1.213847279338378,0.007411819834594554,-297.72279338378115,1.900000000001345,-0.9815079726027395,-298.7043013563839,sl,axis1_alone
USD_CAD,1,5592,5593,5602,2020-11-30 00:00:00+00:00,2020-12-13 00:00:00+00:00,1.3004250000000002,1.2761749999999998,0.007718295703760656,-242.50000000000327,4.500000000000615,-5.077777566575339,-247.57777756657862,timecap,axis1_alone
NZD_USD,-1,5455,5456,5465,2020-12-09 00:00:00+00:00,2020-12-22 00:00:00+00:00,0.701875,0.71091,0.005708258915851214,-90.35000000000015,13.650000000000052,-1.4220682191780816,-91.77206821917824,timecap,axis1_alone
NZD_USD,-1,5468,5469,5478,2020-12-29 00:00:00+00:00,2021-01-12 00:00:00+00:00,0.714045,0.71808,0.006155469607092339,-40.35000000000011,12.050000000000116,-2.019024328767123,-42.36902432876723,timecap,axis1_alone
USD_JPY,1,5657,5658,5664,2020-12-30 00:00:00+00:00,2021-01-10 00:00:00+00:00,103.18900000000001,104.11789881371081,0.4776994068554042,92.88988137108021,4.750000000000654,-5.236470624657533,87.65341074642268,tp,axis1_alone
USD_CAD,1,5623,5624,5632,2021-01-14 00:00:00+00:00,2021-01-26 00:00:00+00:00,1.26456,1.2820021425564097,0.008833571278204822,174.42142556409743,7.250000000000867,-4.278239048767119,170.1431865153303,tp,axis1_alone
AUD_USD,-1,2037,2038,2038,2008-09-01 00:00:00+00:00,2008-09-01 00:00:00+00:00,0.85025,0.8308250034761868,0.009767498261906519,194.2499652381313,2.1999999999999797,0.0,194.2499652381313,tp,coin
EUR_USD,-1,2073,2074,2076,2008-09-01 00:00:00+00:00,2008-09-03 00:00:00+00:00,1.461735,1.4371728963955714,0.01231105180221432,245.62103604428563,1.3500000000010726,-0.8153101369863014,244.80572590729932,tp,coin
GBP_USD,1,2108,2109,2110,2008-10-27 00:00:00+00:00,2008-10-28 00:00:00+00:00,1.55565,1.619944927981559,0.03239746399077948,642.94927981559,10.999999999999899,1.281772695890411,644.2310525114804,tp,coin
GBP_USD,1,2126,2127,2134,2008-11-16 00:00:00+00:00,2008-11-24 00:00:00+00:00,1.4649,1.5336419330390199,0.03457096651950986,687.4193303901976,8.00000000000023,6.072845564931507,693.4921759551291,tp,coin
USD_JPY,1,2405,2406,2413,2009-09-13 00:00:00+00:00,2009-09-20 00:00:00+00:00,90.3055,91.8696897787691,0.7870948893845476,156.4189778769105,1.749999999999119,0.19798795342465764,156.61696583033515,tp,coin
GBP_USD,1,2426,2427,2429,2009-10-12 00:00:00+00:00,2009-10-14 00:00:00+00:00,1.57994,1.604148071740259,0.01219153587012961,242.08071740259072,3.750000000000142,0.24023830794520554,242.32095571053594,tp,coin
EUR_USD,-1,2512,2513,2522,2009-12-20 00:00:00+00:00,2009-12-30 00:00:00+00:00,1.43118,1.43302,0.010605530213591799,-18.400000000000638,5.899999999999794,-0.38256860273972604,-18.782568602740366,timecap,coin
GBP_USD,-1,2562,2563,2563,2010-02-28 00:00:00+00:00,2010-02-28 00:00:00+00:00,1.515485,1.4919321714228757,0.011863914288562191,235.52828577124262,3.4999999999985043,0.0,235.52828577124262,tp,coin
USD_JPY,-1,2630,2631,2633,2010-05-03 00:00:00+00:00,2010-05-05 00:00:00+00:00,94.529,93.2361065330722,0.6539467334638936,129.28934669277936,2.400000000000091,-0.10121357260273972,129.18813312017662,tp,coin
USD_JPY,1,2781,2782,2791,2010-10-11 00:00:00+00:00,2010-10-21 00:00:00+00:00,82.079,81.32,0.5989859697003876,-75.90000000000003,5.90000000000046,0.5096192164383562,-75.39038078356168,timecap,coin
AUD_USD,1,2911,2912,2921,2011-04-10 00:00:00+00:00,2011-04-19 00:00:00+00:00,1.0567250000000001,1.071195,0.00760313850491335,144.6999999999976,3.1000000000003247,7.107661808219178,151.80766180821678,timecap,coin
GBP_USD,-1,2967,2968,2969,2011-05-01 00:00:00+00:00,2011-05-02 00:00:00+00:00,1.671265,1.654238529607972,0.00860073519601397,170.2647039202798,3.4999999999996145,0.0,170.2647039202798,tp,coin
NZD_USD,-1,2880,2881,2890,2011-07-25 00:00:00+00:00,2011-08-03 00:00:00+00:00,0.8638600000000001,0.83656,0.007350578829008466,273.000000000001,4.999999999999449,-5.0288082739726025,267.9711917260284,timecap,coin
AUD_USD,-1,3086,3087,3096,2011-10-02 00:00:00+00:00,2011-10-11 00:00:00+00:00,0.96488,1.0159850000000001,0.013062864013656717,-511.0500000000018,11.250000000000426,-7.13626023287671,-518.1862602328785,timecap,coin
USD_CHF,-1,3183,3184,3186,2011-11-27 00:00:00+00:00,2011-11-29 00:00:00+00:00,0.92774,0.9116287565501588,0.008130621724920599,161.1124344984116,2.9999999999996696,-0.03207203615671233,161.0803624622549,tp,coin
EUR_USD,-1,3354,3355,3362,2012-05-06 00:00:00+00:00,2012-05-13 00:00:00+00:00,1.3014000000000001,1.2874916603774285,0.006996669811285834,139.0833962257165,1.7500000000003624,-0.2132349589041096,138.8701612668124,tp,coin
EUR_USD,-1,3416,3417,3426,2012-07-08 00:00:00+00:00,2012-07-17 00:00:00+00:00,1.2263099999999998,1.22844,0.009290296176113776,-21.300000000001873,1.80000000000069,0.2822227397260274,-21.017777260275846,timecap,coin
USD_CHF,1,3393,3394,3403,2012-07-08 00:00:00+00:00,2012-07-17 00:00:00+00:00,0.9795100000000001,0.97773,0.007050240399664064,-17.80000000000115,3.0000000000002247,0.6151301477347952,-17.184869852266353,timecap,coin
NZD_USD,-1,3361,3362,3371,2012-12-10 00:00:00+00:00,2012-12-20 00:00:00+00:00,0.83453,0.82362,0.0038956582471917764,109.09999999999975,9.800000000000363,-5.04130997260274,104.058690027397,timecap,coin
USD_JPY,1,3584,3585,3589,2013-01-27 00:00:00+00:00,2013-01-31 00:00:00+00:00,91.05600000000001,92.62905904422604,0.8005295221130121,157.3059044226028,3.7999999999996703,0.09100343150684931,157.39690785410966,tp,coin
USD_JPY,1,3620,3621,3630,2013-03-11 00:00:00+00:00,2013-03-21 00:00:00+00:00,96.287,94.405,0.9638394999297089,-188.2000000000005,6.9000000000002615,0.3728921095890411,-187.82710789041147,timecap,coin
AUD_USD,1,3634,3635,3644,2013-05-27 00:00:00+00:00,2013-06-09 00:00:00+00:00,0.96369,0.9458,0.010216860970018556,-178.90000000000072,8.800000000000473,7.16676521917808,-171.73323478082264,timecap,coin
AUD_USD,-1,3663,3664,3673,2013-07-07 00:00:00+00:00,2013-07-18 00:00:00+00:00,0.905195,0.917665,0.013339770170670777,-124.6999999999998,6.799999999999584,-6.081931643835615,-130.7819316438354,timecap,coin
USD_JPY,-1,3708,3709,3712,2013-07-07 00:00:00+00:00,2013-07-10 00:00:00+00:00,101.2525,98.45686772310125,1.4045661384493688,279.56322768987434,2.599999999999625,-0.0266351506849315,279.5365925391894,tp,coin
USD_JPY,-1,3799,3800,3809,2013-11-11 00:00:00+00:00,2013-11-24 00:00:00+00:00,99.144,101.6855,0.7625267100163237,-254.14999999999992,2.3500000000005627,-0.10210141095890406,-254.25210141095883,timecap,coin
USD_JPY,-1,3819,3820,3829,2013-12-09 00:00:00+00:00,2013-12-22 00:00:00+00:00,103.269,104.1175,0.7862957215645615,-84.85000000000014,2.5500000000000966,-0.10654060273972597,-84.95654060273986,timecap,coin
USD_CAD,-1,3801,3802,3811,2014-01-19 00:00:00+00:00,2014-01-30 00:00:00+00:00,1.0962699999999999,1.1136,0.007164201783753353,-173.30000000000067,8.299999999999974,3.6216769514321268,-169.67832304856853,timecap,coin
GBP_USD,1,3901,3902,3911,2014-04-22 00:00:00+00:00,2014-05-05 00:00:00+00:00,1.6824599999999998,1.697375,0.007028944162817503,149.15000000000234,2.849999999999797,1.5633845632876713,150.71338456329002,timecap,coin
AUD_USD,-1,4026,4027,4032,2014-11-30 00:00:00+00:00,2014-12-07 00:00:00+00:00,0.8469450000000001,0.8277522193928912,0.009668890303554433,191.92780607108827,2.8000000000000247,-3.174425136986301,188.75338093410198,tp,coin
USD_JPY,1,4170,4171,4180,2015-04-20 00:00:00+00:00,2015-05-03 00:00:00+00:00,119.2165,120.0945,0.8721340692816062,87.80000000000001,4.400000000000404,0.4084056438356164,88.20840564383563,timecap,coin
USD_CHF,-1,4181,4182,4191,2015-05-14 00:00:00+00:00,2015-05-27 00:00:00+00:00,0.91159,0.943975,0.012488441577266493,-323.84999999999997,8.550000000000502,-2.281960407789041,-326.131960407789,timecap,coin
NZD_USD,-1,4036,4037,4042,2015-06-28 00:00:00+00:00,2015-07-05 00:00:00+00:00,0.6835249999999999,0.6660982029278131,0.00882839853609341,174.2679707218686,4.250000000000087,-3.467658657534246,170.80031206433435,tp,coin
USD_JPY,1,4297,4298,4303,2015-10-14 00:00:00+00:00,2015-10-21 00:00:00+00:00,118.84349999999999,120.61484759238289,0.893923796191441,177.13475923828952,3.3999999999991815,0.1553717123287671,177.29013095061828,tp,coin
EUR_USD,-1,4345,4346,4349,2015-11-29 00:00:00+00:00,2015-12-02 00:00:00+00:00,1.0588199999999999,1.0943553543467677,0.00885008858669197,-355.353543467678,2.9500000000004523,0.19128430136986302,-355.1622591663081,sl,coin
USD_JPY,1,4390,4391,4400,2016-02-24 00:00:00+00:00,2016-03-08 00:00:00+00:00,112.168,113.3325,1.4161866741174316,116.44999999999897,2.4500000000003297,2.029154563013699,118.47915456301267,timecap,coin
USD_JPY,-1,4473,4474,4477,2016-06-20 00:00:00+00:00,2016-06-23 00:00:00+00:00,103.9,101.71656729478175,1.1417163526091283,218.34327052182516,11.899999999999977,-0.9655242123287671,217.3777463094964,tp,coin
GBP_USD,1,4476,4477,4486,2016-07-11 00:00:00+00:00,2016-07-24 00:00:00+00:00,1.29939,1.31376,0.02474522229593029,143.69999999999993,4.3999999999999595,0.2965533391780823,143.996553339178,timecap,coin
GBP_USD,-1,4501,4502,4511,2016-08-15 00:00:00+00:00,2016-08-28 00:00:00+00:00,1.28776,1.310775,0.015549594184795845,-230.15000000000006,4.350000000000742,0.7822429501369865,-229.3677570498631,timecap,coin
EUR_USD,1,4707,4708,4717,2017-04-24 00:00:00+00:00,2017-05-07 00:00:00+00:00,1.0869499999999999,1.092285,0.007241065184468884,53.3500000000009,2.0500000000001073,-5.725985808219179,47.62401419178172,timecap,coin
NZD_USD,-1,4553,4554,4563,2017-06-26 00:00:00+00:00,2017-07-09 00:00:00+00:00,0.72884,0.727645,0.0058749335669171345,11.950000000000571,1.6499999999997073,-1.7549259452054797,10.195074054795091,timecap,coin
USD_CAD,1,4822,4823,4832,2017-12-27 00:00:00+00:00,2018-01-10 00:00:00+00:00,1.26577,1.251865,0.00862511374677085,-139.05000000000055,6.249999999999867,1.8121773366061322,-137.2378226633944,timecap,coin
EUR_USD,1,5224,5225,5234,2019-04-23 00:00:00+00:00,2019-05-06 00:00:00+00:00,1.1231799999999998,1.1191,0.0048755255810346634,-40.79999999999861,5.799999999999139,-11.571132328767122,-52.37113232876573,timecap,coin
AUD_USD,1,5170,5171,5180,2019-05-02 00:00:00+00:00,2019-05-15 00:00:00+00:00,0.7002,0.6888350000000001,0.004667937032943603,-113.64999999999958,7.049999999999557,-1.8684304109589034,-115.51843041095849,timecap,coin
USD_JPY,-1,5288,5289,5298,2019-08-12 00:00:00+00:00,2019-08-22 00:00:00+00:00,105.2815,105.45600000000002,0.6825057763898091,-17.45000000000232,6.050000000000466,-11.55077701369863,-29.000777013700947,timecap,coin
NZD_USD,-1,5121,5122,5131,2019-09-02 00:00:00+00:00,2019-09-12 00:00:00+00:00,0.63066,0.638655,0.004039010168033537,-79.94999999999973,10.350000000000636,1.989332794520548,-77.96066720547918,timecap,coin
AUD_USD,-1,5258,5259,5268,2019-09-03 00:00:00+00:00,2019-09-16 00:00:00+00:00,0.6758649999999999,0.6867099999999999,0.004686908823335242,-108.44999999999993,2.6500000000001522,2.8007390547945197,-105.64926094520541,timecap,coin
USD_CHF,-1,5519,5520,5529,2020-07-06 00:00:00+00:00,2020-07-19 00:00:00+00:00,0.94198,0.9390449999999999,0.005939483327101042,29.35000000000132,3.049999999999997,-2.4210915325122118,26.92890846748911,timecap,coin
USD_CHF,1,5598,5599,5602,2020-10-25 00:00:00+00:00,2020-10-28 00:00:00+00:00,0.9051199999999999,0.9154814481373021,0.005228224068651119,103.6144813730222,2.0500000000001073,0.3479056139476961,103.9623869869699,tp,coin
NZD_USD,-1,5442,5443,5452,2020-11-22 00:00:00+00:00,2020-12-03 00:00:00+00:00,0.692475,0.70439,0.006309556614506723,-119.15000000000008,7.050000000000112,-1.872129369863013,-121.0221293698631,timecap,coin
EUR_USD,1,5637,5638,5642,2020-11-23 00:00:00+00:00,2020-11-29 00:00:00+00:00,1.184205,1.1987886396691891,0.007411819834594554,145.83639669189185,3.0500000000011074,-3.6877104657534248,142.14868622613844,tp,coin
NZD_USD,-1,5455,5456,5465,2020-12-09 00:00:00+00:00,2020-12-22 00:00:00+00:00,0.701875,0.71091,0.005708258915851214,-90.35000000000015,13.650000000000052,-1.4220682191780816,-91.77206821917824,timecap,coin
NZD_USD,1,5468,5469,5473,2020-12-29 00:00:00+00:00,2021-01-05 00:00:00+00:00,0.716035,0.7273459392141847,0.006155469607092339,113.1093921418469,19.94999999999969,-1.3611224383561644,111.74826970349073,tp,coin
USD_JPY,1,5657,5658,5664,2020-12-30 00:00:00+00:00,2021-01-10 00:00:00+00:00,103.18900000000001,104.11789881371081,0.4776994068554042,92.88988137108021,4.750000000000654,-5.236470624657533,87.65341074642268,tp,coin
USD_CAD,-1,5623,5624,5633,2021-01-14 00:00:00+00:00,2021-01-27 00:00:00+00:00,1.26356,1.2832850000000002,0.008833571278204822,-197.25000000000213,7.250000000000867,-6.45300874739726,-203.7030087473994,timecap,coin
