pair,mw,mt,sig_thr,sma,n_consec,dist_min_m,dist_max_m,tp_frac,sl_frac,atr_mult,is_pd,is_wr,is_n,wf1,wf2,wf3,wf_pass,oos_pd,oos_wr,oos_n,mc_p
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.5,2.0,1.0,0.03,0.786,126,-0.06,0.1,0.05,False,-0.13,0.667,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.5,2.5,0.5,-0.11,0.71,272,-0.27,0.07,-0.14,False,-0.36,0.625,112,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.786,126,-0.12,0.08,0.01,False,-0.17,0.667,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.6,1.5,0.5,-0.08,0.636,272,-0.12,-0.01,-0.11,False,-0.37,0.544,114,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.6,1.5,1.0,0.07,0.746,126,-0.05,0.14,0.13,False,-0.15,0.578,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.6,2.0,0.5,-0.08,0.667,270,-0.12,-0.04,-0.08,False,-0.37,0.58,112,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.6,2.0,1.0,0.05,0.762,126,-0.02,0.1,0.06,False,-0.13,0.644,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.6,2.5,1.0,0.0,0.762,126,-0.08,0.06,0.01,False,-0.18,0.644,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.7,1.5,0.5,-0.09,0.605,271,-0.15,0.06,-0.16,False,-0.37,0.518,114,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.7,1.5,1.0,0.08,0.722,126,-0.06,0.18,0.12,False,-0.12,0.578,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.7,2.0,0.5,-0.06,0.643,269,-0.12,0.04,-0.1,False,-0.36,0.554,112,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.7,2.0,1.0,0.08,0.754,126,0.01,0.14,0.09,True,-0.1,0.644,45,0.125
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.7,2.5,1.0,0.04,0.754,126,-0.04,0.1,0.05,False,-0.15,0.644,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.8,1.5,0.5,-0.11,0.572,271,-0.12,0.1,-0.3,False,-0.41,0.482,114,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.8,1.5,1.0,0.07,0.683,126,-0.07,0.18,0.1,False,-0.14,0.533,45,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.8,2.0,0.5,-0.05,0.617,269,-0.08,0.07,-0.15,False,-0.38,0.527,112,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.8,2.0,1.0,0.08,0.722,126,0.0,0.14,0.1,True,-0.11,0.6,45,0.155
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.8,2.5,0.5,-0.13,0.625,269,-0.15,0.01,-0.25,False,-0.32,0.562,112,
EUR_USD,10,0.005,0.1,14,2,4.0,5.0,0.8,2.5,1.0,0.05,0.73,126,-0.06,0.15,0.08,False,-0.16,0.6,45,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.3,1.5,1.0,0.02,0.84,94,-0.02,0.01,0.05,False,-0.09,0.68,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.4,1.5,1.0,0.03,0.809,94,-0.02,0.01,0.09,False,-0.06,0.68,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.4,2.0,1.0,0.01,0.83,94,-0.06,-0.02,0.13,False,-0.07,0.68,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.5,1.5,1.0,0.01,0.755,94,0.01,-0.03,0.05,False,-0.05,0.64,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.5,2.0,1.0,-0.02,0.777,94,-0.03,-0.09,0.07,False,-0.06,0.64,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.798,94,-0.07,-0.03,0.06,False,-0.09,0.64,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.6,1.5,1.0,0.02,0.723,94,0.0,-0.01,0.07,False,-0.05,0.6,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.6,2.0,1.0,0.02,0.755,94,-0.0,-0.06,0.12,False,-0.06,0.6,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.6,2.5,1.0,0.01,0.766,94,-0.04,-0.04,0.1,False,-0.09,0.6,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.7,1.5,1.0,0.03,0.691,94,0.03,-0.01,0.08,False,-0.04,0.56,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.8,1.5,1.0,0.04,0.677,93,0.04,-0.03,0.12,False,-0.02,0.56,25,
EUR_USD,10,0.005,0.1,20,2,4.0,5.0,0.8,2.0,1.0,0.03,0.71,93,0.03,-0.11,0.18,False,-0.03,0.56,25,
EUR_USD,10,0.005,0.1,20,4,4.0,5.0,0.5,1.5,1.0,0.02,0.721,68,-0.03,0.04,0.04,False,-0.01,0.667,24,
EUR_USD,10,0.005,0.1,20,4,4.0,5.0,0.6,1.5,1.0,0.03,0.706,68,-0.02,0.06,0.05,False,-0.03,0.542,24,
EUR_USD,10,0.005,0.1,20,4,4.0,5.0,0.7,1.5,1.0,0.03,0.662,68,-0.01,0.04,0.05,False,-0.05,0.5,24,
EUR_USD,10,0.005,0.1,20,4,4.0,5.0,0.8,1.5,1.0,0.0,0.618,68,-0.04,0.01,0.04,False,-0.05,0.5,24,
EUR_USD,10,0.005,0.1,20,4,4.0,5.0,0.8,2.0,1.0,0.02,0.662,68,-0.07,-0.03,0.17,False,-0.06,0.5,24,
EUR_USD,10,0.005,0.2,14,2,3.0,5.0,0.5,1.5,1.0,0.06,0.755,233,-0.09,0.1,0.17,False,-0.28,0.605,86,
EUR_USD,10,0.005,0.2,14,2,3.0,5.0,0.6,1.5,1.0,0.06,0.717,233,-0.05,0.13,0.1,False,-0.27,0.57,86,
EUR_USD,10,0.005,0.2,14,2,3.0,5.0,0.7,1.5,1.0,0.07,0.691,233,-0.07,0.17,0.11,False,-0.23,0.558,86,
EUR_USD,10,0.005,0.2,14,2,3.0,5.0,0.8,1.5,1.0,0.08,0.661,233,-0.06,0.16,0.13,False,-0.24,0.523,86,
EUR_USD,10,0.005,0.2,14,2,3.0,5.0,0.8,2.0,1.0,0.06,0.691,233,-0.03,0.09,0.13,False,-0.16,0.616,86,
EUR_USD,10,0.005,0.2,14,2,3.0,5.0,0.8,2.5,1.0,0.04,0.708,233,-0.12,0.2,0.04,False,-0.2,0.616,86,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.4,1.5,0.5,-0.09,0.704,274,-0.13,0.01,-0.16,False,-0.37,0.609,115,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.4,1.5,1.0,0.03,0.794,126,-0.02,0.1,0.02,False,-0.14,0.644,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.4,2.5,1.0,-0.03,0.802,126,-0.06,0.04,-0.07,False,-0.19,0.689,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.5,1.5,0.5,-0.07,0.672,274,-0.2,0.09,-0.1,False,-0.36,0.57,114,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.5,1.5,1.0,0.05,0.77,126,-0.09,0.13,0.1,False,-0.13,0.622,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.5,2.0,0.5,-0.04,0.706,272,-0.21,0.14,-0.05,False,-0.38,0.598,112,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.5,2.0,1.0,0.03,0.786,126,-0.06,0.1,0.05,False,-0.13,0.667,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.5,2.5,0.5,-0.11,0.71,272,-0.27,0.07,-0.14,False,-0.36,0.625,112,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.786,126,-0.12,0.08,0.01,False,-0.17,0.667,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.6,1.5,0.5,-0.08,0.636,272,-0.12,-0.01,-0.11,False,-0.37,0.544,114,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.6,1.5,1.0,0.07,0.746,126,-0.05,0.14,0.13,False,-0.15,0.578,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.6,2.0,0.5,-0.08,0.667,270,-0.12,-0.04,-0.08,False,-0.37,0.58,112,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.6,2.0,1.0,0.05,0.762,126,-0.02,0.1,0.06,False,-0.13,0.644,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.6,2.5,1.0,0.0,0.762,126,-0.08,0.06,0.01,False,-0.18,0.644,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.7,1.5,0.5,-0.09,0.605,271,-0.15,0.06,-0.16,False,-0.37,0.518,114,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.7,1.5,1.0,0.08,0.722,126,-0.06,0.18,0.12,False,-0.12,0.578,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.7,2.0,0.5,-0.06,0.643,269,-0.12,0.04,-0.1,False,-0.36,0.554,112,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.7,2.0,1.0,0.08,0.754,126,0.01,0.14,0.09,True,-0.1,0.644,45,0.125
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.7,2.5,1.0,0.04,0.754,126,-0.04,0.1,0.05,False,-0.15,0.644,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.8,1.5,0.5,-0.11,0.572,271,-0.12,0.1,-0.3,False,-0.41,0.482,114,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.8,1.5,1.0,0.07,0.683,126,-0.07,0.18,0.1,False,-0.14,0.533,45,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.8,2.0,0.5,-0.05,0.617,269,-0.08,0.07,-0.15,False,-0.38,0.527,112,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.8,2.0,1.0,0.08,0.722,126,0.0,0.14,0.1,True,-0.11,0.6,45,0.155
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.8,2.5,0.5,-0.13,0.625,269,-0.15,0.01,-0.25,False,-0.32,0.562,112,
EUR_USD,10,0.005,0.2,14,2,4.0,5.0,0.8,2.5,1.0,0.05,0.73,126,-0.06,0.15,0.08,False,-0.16,0.6,45,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.3,1.5,1.0,0.02,0.84,94,-0.02,0.01,0.05,False,-0.09,0.68,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.4,1.5,1.0,0.03,0.809,94,-0.02,0.01,0.09,False,-0.06,0.68,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.4,2.0,1.0,0.01,0.83,94,-0.06,-0.02,0.13,False,-0.07,0.68,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.5,1.5,1.0,0.01,0.755,94,0.01,-0.03,0.05,False,-0.05,0.64,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.5,2.0,1.0,-0.02,0.777,94,-0.03,-0.09,0.07,False,-0.06,0.64,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.5,2.5,1.0,-0.01,0.798,94,-0.07,-0.03,0.06,False,-0.09,0.64,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.6,1.5,1.0,0.02,0.723,94,0.0,-0.01,0.07,False,-0.05,0.6,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.6,2.0,1.0,0.02,0.755,94,-0.0,-0.06,0.12,False,-0.06,0.6,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.6,2.5,1.0,0.01,0.766,94,-0.04,-0.04,0.1,False,-0.09,0.6,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.7,1.5,1.0,0.03,0.691,94,0.03,-0.01,0.08,False,-0.04,0.56,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.8,1.5,1.0,0.04,0.677,93,0.04,-0.03,0.12,False,-0.02,0.56,25,
EUR_USD,10,0.005,0.2,20,2,4.0,5.0,0.8,2.0,1.0,0.03,0.71,93,0.03,-0.11,0.18,False,-0.03,0.56,25,
EUR_USD,10,0.005,0.2,20,4,4.0,5.0,0.5,1.5,1.0,0.02,0.721,68,-0.03,0.04,0.04,False,-0.01,0.667,24,
EUR_USD,10,0.005,0.2,20,4,4.0,5.0,0.6,1.5,1.0,0.03,0.706,68,-0.02,0.06,0.05,False,-0.03,0.542,24,
EUR_USD,10,0.005,0.2,20,4,4.0,5.0,0.7,1.5,1.0,0.03,0.662,68,-0.01,0.04,0.05,False,-0.05,0.5,24,
EUR_USD,10,0.005,0.2,20,4,4.0,5.0,0.8,1.5,1.0,0.0,0.618,68,-0.04,0.01,0.04,False,-0.05,0.5,24,
EUR_USD,10,0.005,0.2,20,4,4.0,5.0,0.8,2.0,1.0,0.02,0.662,68,-0.07,-0.03,0.17,False,-0.06,0.5,24,
EUR_JPY,5,0.002,-999.0,14,4,4.0,5.0,0.3,2.5,1.0,0.06,0.838,253,0.31,-0.17,0.04,False,-0.06,0.818,22,
EUR_JPY,5,0.002,-999.0,14,4,4.0,5.0,0.4,2.5,1.0,0.02,0.783,253,0.17,-0.18,0.07,False,-0.03,0.818,22,
EUR_JPY,5,0.002,-999.0,14,4,4.0,5.0,0.6,2.5,1.0,0.04,0.692,253,0.17,-0.16,0.1,False,0.02,0.773,22,
EUR_JPY,5,0.002,-999.0,14,4,4.0,5.0,0.7,1.5,1.0,0.06,0.636,253,0.19,-0.15,0.16,False,0.02,0.682,22,
EUR_JPY,5,0.002,-999.0,14,4,4.0,5.0,0.7,2.0,1.0,0.05,0.656,253,0.12,-0.15,0.18,False,0.08,0.773,22,
EUR_JPY,5,0.002,-999.0,14,4,4.0,5.0,0.7,2.5,1.0,0.1,0.664,253,0.28,-0.16,0.17,False,0.05,0.773,22,
EUR_JPY,5,0.002,-999.0,14,4,4.0,5.0,0.8,2.5,1.0,0.01,0.617,253,0.11,-0.18,0.11,False,0.09,0.773,22,
EUR_JPY,5,0.002,-999.0,20,3,4.0,5.0,0.5,1.5,1.0,0.03,0.718,312,0.06,0.01,0.01,True,-0.04,0.711,38,0.405
EUR_JPY,5,0.002,-999.0,20,3,4.0,5.0,0.5,2.5,1.0,0.02,0.737,312,0.15,-0.02,-0.07,False,-0.05,0.763,38,
EUR_JPY,5,0.002,-999.0,20,3,4.0,5.0,0.6,1.5,1.0,0.02,0.671,310,0.17,-0.06,-0.06,False,-0.03,0.684,38,
EUR_JPY,5,0.002,-999.0,20,3,4.0,5.0,0.7,1.5,1.0,0.05,0.642,310,0.27,-0.1,-0.02,False,0.02,0.684,38,
EUR_JPY,5,0.002,-999.0,20,3,4.0,5.0,0.8,1.5,0.5,0.07,0.602,487,0.37,-0.28,0.12,False,0.15,0.667,63,
EUR_JPY,5,0.002,-999.0,20,3,4.0,5.0,0.8,1.5,1.0,0.07,0.615,309,0.22,-0.08,0.07,False,0.05,0.658,38,
EUR_JPY,5,0.002,-999.0,20,3,4.0,5.0,0.8,2.5,1.0,0.01,0.641,309,0.28,-0.22,-0.02,False,0.03,0.711,38,
EUR_JPY,5,0.002,-999.0,20,4,4.0,5.0,0.3,1.5,1.0,0.02,0.799,214,0.13,-0.12,0.05,False,-0.22,0.633,30,
EUR_JPY,5,0.002,-999.0,20,4,4.0,5.0,0.6,1.5,1.0,0.03,0.645,214,0.21,-0.07,-0.04,False,-0.15,0.6,30,
EUR_JPY,5,0.002,-999.0,20,4,4.0,5.0,0.7,1.5,1.0,0.07,0.617,214,0.22,-0.03,0.0,False,-0.12,0.6,30,
EUR_JPY,5,0.002,-999.0,20,4,4.0,5.0,0.8,1.5,1.0,0.07,0.589,214,0.19,-0.01,0.04,False,-0.13,0.567,30,
EUR_JPY,5,0.002,-999.0,20,4,4.0,5.0,0.8,2.5,1.0,0.01,0.612,214,0.24,-0.12,-0.09,False,-0.17,0.667,30,
EUR_JPY,5,0.002,0.0,14,4,4.0,5.0,0.3,2.5,1.0,0.01,0.846,123,0.18,-0.12,-0.01,False,0.03,0.923,13,
EUR_JPY,5,0.002,0.0,14,4,4.0,5.0,0.4,2.5,1.0,-0.01,0.789,123,0.1,-0.16,0.03,False,0.05,0.923,13,
EUR_JPY,5,0.002,0.0,14,4,4.0,5.0,0.6,2.5,1.0,-0.0,0.691,123,0.12,-0.18,0.04,False,0.08,0.846,13,
EUR_JPY,5,0.002,0.0,14,4,4.0,5.0,0.7,1.5,1.0,-0.0,0.626,123,0.08,-0.23,0.13,False,0.07,0.769,13,
EUR_JPY,5,0.002,0.0,14,4,4.0,5.0,0.7,2.0,1.0,0.0,0.65,123,0.08,-0.21,0.14,False,0.11,0.846,13,
EUR_JPY,5,0.002,0.0,14,4,4.0,5.0,0.7,2.5,1.0,0.02,0.659,123,0.16,-0.21,0.1,False,0.1,0.846,13,
EUR_JPY,5,0.002,0.0,14,4,4.0,5.0,0.8,2.5,1.0,-0.02,0.61,123,0.09,-0.17,0.02,False,0.12,0.846,13,
EUR_JPY,5,0.002,0.0,20,3,4.0,5.0,0.5,1.5,1.0,-0.0,0.714,161,-0.06,-0.05,0.09,False,-0.03,0.684,19,
EUR_JPY,5,0.002,0.0,20,3,4.0,5.0,0.5,2.5,1.0,-0.02,0.739,161,-0.0,-0.1,0.03,False,-0.03,0.737,19,
EUR_JPY,5,0.002,0.0,20,3,4.0,5.0,0.6,1.5,1.0,0.03,0.688,160,0.01,-0.01,0.08,False,-0.05,0.632,19,
EUR_JPY,5,0.002,0.0,20,3,4.0,5.0,0.7,1.5,1.0,0.04,0.656,160,0.05,-0.06,0.12,False,-0.02,0.632,19,
EUR_JPY,5,0.002,0.0,20,3,4.0,5.0,0.8,1.5,0.5,0.06,0.615,244,0.03,-0.07,0.22,False,0.05,0.629,35,
EUR_JPY,5,0.002,0.0,20,3,4.0,5.0,0.8,1.5,1.0,0.05,0.629,159,0.01,-0.01,0.14,False,-0.02,0.579,19,
EUR_JPY,5,0.002,0.0,20,3,4.0,5.0,0.8,2.5,1.0,0.01,0.667,159,0.06,-0.1,0.09,False,-0.04,0.632,19,
EUR_JPY,5,0.002,0.0,20,4,4.0,5.0,0.3,1.5,1.0,0.04,0.83,112,0.14,-0.06,0.04,False,-0.08,0.722,18,
EUR_JPY,5,0.002,0.0,20,4,4.0,5.0,0.6,1.5,1.0,0.06,0.679,112,0.16,0.01,-0.0,False,-0.05,0.667,18,
EUR_JPY,5,0.002,0.0,20,4,4.0,5.0,0.7,1.5,1.0,0.08,0.652,112,0.18,0.05,0.0,True,-0.02,0.667,18,0.162
EUR_JPY,5,0.002,0.0,20,4,4.0,5.0,0.8,1.5,1.0,0.08,0.616,112,0.13,0.1,0.0,True,-0.0,0.667,18,0.182
EUR_JPY,5,0.002,0.0,20,4,4.0,5.0,0.8,2.5,1.0,0.05,0.643,112,0.22,0.02,-0.09,False,-0.06,0.722,18,
EUR_JPY,5,0.002,0.05,14,4,4.0,5.0,0.3,2.5,1.0,0.06,0.86,121,0.18,-0.12,0.11,False,0.03,0.923,13,
EUR_JPY,5,0.002,0.05,14,4,4.0,5.0,0.4,2.5,1.0,0.03,0.802,121,0.1,-0.16,0.15,False,0.05,0.923,13,
EUR_JPY,5,0.002,0.05,14,4,4.0,5.0,0.6,2.5,1.0,0.04,0.702,121,0.12,-0.18,0.17,False,0.08,0.846,13,
EUR_JPY,5,0.002,0.05,14,4,4.0,5.0,0.7,1.5,1.0,0.02,0.636,121,0.08,-0.23,0.21,False,0.07,0.769,13,
EUR_JPY,5,0.002,0.05,14,4,4.0,5.0,0.7,2.0,1.0,0.04,0.661,121,0.08,-0.21,0.24,False,0.11,0.846,13,
EUR_JPY,5,0.002,0.05,14,4,4.0,5.0,0.7,2.5,1.0,0.06,0.669,121,0.16,-0.21,0.22,False,0.1,0.846,13,
EUR_JPY,5,0.002,0.05,14,4,4.0,5.0,0.8,2.5,1.0,0.02,0.62,121,0.09,-0.17,0.14,False,0.12,0.846,13,
EUR_JPY,5,0.002,0.05,20,3,4.0,5.0,0.5,1.5,1.0,-0.01,0.717,152,-0.06,-0.05,0.09,False,-0.06,0.625,16,
EUR_JPY,5,0.002,0.05,20,3,4.0,5.0,0.5,2.5,1.0,-0.03,0.743,152,-0.01,-0.1,0.02,False,-0.06,0.688,16,
EUR_JPY,5,0.002,0.05,20,3,4.0,5.0,0.6,1.5,1.0,0.02,0.689,151,-0.01,-0.01,0.07,False,-0.04,0.625,16,
EUR_JPY,5,0.002,0.05,20,3,4.0,5.0,0.7,1.5,1.0,0.02,0.656,151,0.03,-0.06,0.11,False,-0.02,0.625,16,
EUR_JPY,5,0.002,0.05,20,3,4.0,5.0,0.8,1.5,0.5,0.04,0.614,233,-0.0,-0.07,0.2,False,0.04,0.613,31,
EUR_JPY,5,0.002,0.05,20,3,4.0,5.0,0.8,1.5,1.0,0.04,0.633,150,-0.0,-0.01,0.14,False,-0.02,0.562,16,
EUR_JPY,5,0.002,0.05,20,3,4.0,5.0,0.8,2.5,1.0,0.01,0.673,150,0.05,-0.1,0.08,False,-0.02,0.625,16,
EUR_JPY,5,0.002,0.05,20,4,4.0,5.0,0.3,1.5,1.0,0.05,0.84,106,0.14,-0.06,0.06,False,-0.09,0.688,16,
EUR_JPY,5,0.002,0.05,20,4,4.0,5.0,0.6,1.5,1.0,0.07,0.689,106,0.15,0.01,0.06,True,-0.03,0.688,16,0.159
EUR_JPY,5,0.002,0.05,20,4,4.0,5.0,0.7,1.5,1.0,0.09,0.66,106,0.16,0.05,0.06,True,-0.0,0.688,16,0.116
EUR_JPY,5,0.002,0.05,20,4,4.0,5.0,0.8,1.5,1.0,0.09,0.623,106,0.12,0.1,0.06,True,0.02,0.688,16,0.119
EUR_JPY,5,0.002,0.05,20,4,4.0,5.0,0.8,2.5,1.0,0.07,0.651,106,0.22,0.02,-0.02,False,-0.02,0.75,16,
EUR_JPY,5,0.002,0.1,14,4,4.0,5.0,0.3,2.5,1.0,0.05,0.857,112,0.17,-0.14,0.12,False,0.02,0.917,12,
EUR_JPY,5,0.002,0.1,14,4,4.0,5.0,0.4,2.5,1.0,0.02,0.795,112,0.09,-0.19,0.15,False,0.04,0.917,12,
EUR_JPY,5,0.002,0.1,14,4,4.0,5.0,0.6,2.5,1.0,0.03,0.696,112,0.11,-0.22,0.19,False,0.06,0.833,12,
EUR_JPY,5,0.002,0.1,14,4,4.0,5.0,0.7,1.5,1.0,0.0,0.625,112,0.06,-0.28,0.22,False,0.06,0.75,12,
EUR_JPY,5,0.002,0.1,14,4,4.0,5.0,0.7,2.0,1.0,0.02,0.652,112,0.06,-0.26,0.26,False,0.09,0.833,12,
EUR_JPY,5,0.002,0.1,14,4,4.0,5.0,0.7,2.5,1.0,0.04,0.661,112,0.14,-0.26,0.24,False,0.08,0.833,12,
EUR_JPY,5,0.002,0.1,14,4,4.0,5.0,0.8,2.5,1.0,-0.0,0.607,112,0.07,-0.22,0.15,False,0.1,0.833,12,
EUR_JPY,5,0.002,0.1,20,3,4.0,5.0,0.5,1.5,1.0,-0.01,0.71,138,0.0,-0.08,0.03,False,-0.06,0.625,16,
EUR_JPY,5,0.002,0.1,20,3,4.0,5.0,0.5,2.5,1.0,-0.05,0.732,138,0.01,-0.1,-0.04,False,-0.06,0.688,16,
EUR_JPY,5,0.002,0.1,20,3,4.0,5.0,0.6,1.5,1.0,0.0,0.679,137,0.06,-0.05,-0.01,False,-0.04,0.625,16,
EUR_JPY,5,0.002,0.1,20,3,4.0,5.0,0.7,1.5,1.0,-0.0,0.642,137,0.09,-0.11,0.02,False,-0.02,0.625,16,
EUR_JPY,5,0.002,0.1,20,3,4.0,5.0,0.8,1.5,0.5,0.03,0.614,215,0.07,-0.09,0.13,False,-0.01,0.571,28,
EUR_JPY,5,0.002,0.1,20,3,4.0,5.0,0.8,1.5,1.0,0.0,0.618,136,0.05,-0.08,0.04,False,-0.02,0.562,16,
EUR_JPY,5,0.002,0.1,20,3,4.0,5.0,0.8,2.5,1.0,-0.04,0.654,136,0.05,-0.14,-0.02,False,-0.02,0.625,16,
EUR_JPY,5,0.002,0.1,20,4,4.0,5.0,0.3,1.5,1.0,0.03,0.827,98,0.14,-0.1,0.04,False,-0.11,0.615,13,
EUR_JPY,5,0.002,0.1,20,4,4.0,5.0,0.6,1.5,1.0,0.05,0.673,98,0.15,-0.07,0.06,False,-0.06,0.615,13,
EUR_JPY,5,0.002,0.1,20,4,4.0,5.0,0.7,1.5,1.0,0.06,0.643,98,0.16,-0.04,0.06,False,-0.04,0.615,13,
EUR_JPY,5,0.002,0.1,20,4,4.0,5.0,0.8,1.5,1.0,0.06,0.602,98,0.12,-0.01,0.05,False,-0.03,0.615,13,
EUR_JPY,5,0.002,0.1,20,4,4.0,5.0,0.8,2.5,1.0,0.04,0.633,98,0.22,-0.08,-0.02,False,-0.06,0.692,13,
EUR_JPY,5,0.002,0.2,14,4,4.0,5.0,0.3,2.5,1.0,0.06,0.862,109,0.2,-0.15,0.12,False,0.02,0.917,12,
EUR_JPY,5,0.002,0.2,14,4,4.0,5.0,0.4,2.5,1.0,0.02,0.798,109,0.12,-0.2,0.15,False,0.04,0.917,12,
EUR_JPY,5,0.002,0.2,14,4,4.0,5.0,0.6,2.5,1.0,0.03,0.697,109,0.13,-0.24,0.19,False,0.06,0.833,12,
EUR_JPY,5,0.002,0.2,14,4,4.0,5.0,0.7,1.5,1.0,0.02,0.633,109,0.09,-0.23,0.22,False,0.06,0.75,12,
EUR_JPY,5,0.002,0.2,14,4,4.0,5.0,0.7,2.0,1.0,0.03,0.651,109,0.1,-0.28,0.26,False,0.09,0.833,12,
EUR_JPY,5,0.002,0.2,14,4,4.0,5.0,0.7,2.5,1.0,0.04,0.661,109,0.16,-0.28,0.24,False,0.08,0.833,12,
EUR_JPY,5,0.002,0.2,14,4,4.0,5.0,0.8,2.5,1.0,-0.0,0.606,109,0.09,-0.25,0.15,False,0.1,0.833,12,
EUR_JPY,5,0.002,0.2,20,3,4.0,5.0,0.5,1.5,1.0,-0.0,0.72,132,0.02,-0.05,0.03,False,-0.06,0.625,16,
EUR_JPY,5,0.002,0.2,20,3,4.0,5.0,0.5,2.5,1.0,-0.04,0.742,132,0.01,-0.08,-0.04,False,-0.06,0.688,16,
EUR_JPY,5,0.002,0.2,20,3,4.0,5.0,0.6,1.5,1.0,0.01,0.687,131,0.06,-0.02,-0.01,False,-0.04,0.625,16,
EUR_JPY,5,0.002,0.2,20,3,4.0,5.0,0.7,1.5,1.0,0.0,0.649,131,0.09,-0.09,0.02,False,-0.02,0.625,16,
EUR_JPY,5,0.002,0.2,20,3,4.0,5.0,0.8,1.5,0.5,0.03,0.615,205,0.06,-0.09,0.13,False,-0.01,0.571,28,
EUR_JPY,5,0.002,0.2,20,3,4.0,5.0,0.8,1.5,1.0,0.01,0.623,130,0.04,-0.05,0.04,False,-0.02,0.562,16,
EUR_JPY,5,0.002,0.2,20,3,4.0,5.0,0.8,2.5,1.0,-0.03,0.662,130,0.04,-0.12,-0.02,False,-0.02,0.625,16,
EUR_JPY,5,0.002,0.2,20,4,4.0,5.0,0.3,1.5,1.0,0.03,0.837,92,0.16,-0.1,0.04,False,-0.11,0.615,13,
