ci,name,is_pnl,is_ntrd,oos_pnl,oos_ntrd,c0,c1,c2
1049,b10_r3_n6_E2_X3c_3_5,491.9,748,402.9,260,169.2,90.6,232.1
1041,b10_r3_n6_E2_X3b_3,491.8,747,434.7,260,169.2,90.5,232.1
1697,b20_r1_n4_E2_X1_8,490.5,137,1092.6,42,29.7,259.6,201.2
1757,b20_r1_n6_E2_X1_8,427.2,53,-349.4,13,62.3,249.9,115.0
2689,b30_r3_n8_E2_X3b_1,423.5,49,-96.9,17,11.6,341.8,70.1
2696,b30_r3_n8_E2_X3c_1_5,423.5,49,-96.9,17,11.6,341.8,70.1
2695,b30_r3_n8_E2_X3c_1_3,423.5,49,-96.9,17,11.6,341.8,70.1
772,b10_r2_n3_E2_X7_3,381.9,894,-462.5,356,173.7,93.4,114.8
2460,b30_r2_n6_E1_X1_3,378.4,119,-468.5,41,169.8,140.4,68.2
1198,b15_r1_n5_E2_X3c_2_5,359.0,160,414.5,59,77.3,6.2,275.5
715,b10_r1_n8_E2_X3c_1_3,327.6,35,100.8,12,21.0,10.2,296.4
716,b10_r1_n8_E2_X3c_1_5,327.6,35,100.8,12,21.0,10.2,296.4
709,b10_r1_n8_E2_X3b_1,327.6,35,100.8,12,21.0,10.2,296.4
694,b10_r1_n8_E1_X3b_1,285.2,69,98.7,25,17.1,11.4,256.7
700,b10_r1_n8_E1_X3c_1_3,285.2,69,98.7,25,17.1,11.4,256.7
701,b10_r1_n8_E1_X3c_1_5,285.2,69,98.7,25,17.1,11.4,256.7
1208,b15_r1_n6_E1_X7_5,281.3,186,16.8,49,196.2,62.3,22.8
1066,b10_r3_n8_E2_X1_5,230.6,402,137.3,141,11.4,33.4,185.8
1217,b15_r1_n6_E2_X1_8,214.1,86,386.6,14,20.0,175.2,18.9
